EmployeeID ,Gender ,Age ,HireDate  ,YearsAtCompany ,Grade ,SalaryPerAnnum ,Country   ,SBU   ,BuisnesUnit            ,Practice        ,PerformanceScore ,GABL     ,EmploymentType ,Department ,AttritionRisk ,PromotionEligible ,ActiveStatus
E08892      ,Male   , 36 ,2016-05-29 ,               9 ,F     ,         2900000 ,USA       ,NA    ,Telecom       ,Cybersecurity   ,Good              ,Offshore ,Contract        ,Sales      ,High           ,Yes                ,Active
E08893      ,Male   , 44 ,2003-05-10 ,              22 ,D     ,         2710000 ,Australia ,NA    ,Insurance     ,Technology      ,Poor              ,Onshore  ,Full-Time       ,Operations ,Medium         ,Yes                ,Active
E08894      ,Male   , 31 ,2013-04-16 ,              12 ,C     ,         2370000 ,India     ,FF    ,Banking       ,Technology      ,Good              ,Onshore  ,Part-Time       ,Operations ,Low            ,No                 ,Active
E08895      ,Male   , 43 ,2009-05-16 ,              16 ,B     ,         1640000 ,Germany   ,FF    ,Manufacturing ,Human Resources ,Average           ,Onshore  ,Full-Time       ,Marketing  ,Medium         ,No                 ,Inactive
E08896      ,Male   , 34 ,2010-03-30 ,              15 ,E     ,         1730000 ,India     ,LATAM ,Energy        ,Engineering     ,Below Average     ,Onshore  ,Full-Time       ,IT         ,Medium         ,Yes                ,Active
E08897      ,Female , 34 ,2019-12-15 ,               6 ,D     ,         2240000 ,Australia ,EU    ,Public Sector ,Digital         ,Average           ,Offshore ,Full-Time       ,IT         ,Medium         ,Yes                ,Inactive
E08898      ,Female , 24 ,2011-05-29 ,              14 ,A     ,         1720000 ,Germany   ,CIS   ,Telecom       ,Engineering     ,Good              ,Offshore ,Contract        ,IT         ,Medium         ,No                 ,Active
E08899      ,Male   , 45 ,2023-04-18 ,               2 ,A     ,         2540000 ,UK        ,LATAM ,Insurance     ,Cybersecurity   ,Good              ,Offshore ,Contract        ,Operations ,Low            ,No                 ,Active
E08900      ,Female , 60 ,2021-12-02 ,               4 ,A     ,         2760000 ,India     ,EU    ,Energy        ,Consulting      ,Excellent         ,Onshore  ,Full-Time       ,HR         ,Low            ,Yes                ,Inactive
E08901      ,Male   , 60 ,2010-02-01 ,              15 ,C     ,         1420000 ,Canada    ,CIS   ,Public Sector ,Consulting      ,Average           ,Onshore  ,Full-Time       ,Operations ,High           ,Yes                ,Inactive
E08902      ,Male   , 46 ,2000-07-04 ,              25 ,A     ,         1060000 ,Germany   ,LATAM ,Banking       ,Consulting      ,Good              ,Offshore ,Part-Time       ,Marketing  ,High           ,Yes                ,Active
E08903      ,Female , 28 ,2012-10-27 ,              13 ,E     ,         1090000 ,Australia ,LATAM ,Public Sector ,Data & AI       ,Average           ,Onshore  ,Full-Time       ,IT         ,Medium         ,Yes                ,Inactive
E08904      ,Male   , 39 ,2013-01-04 ,              12 ,C     ,         3230000 ,Germany   ,FF    ,Energy        ,Cybersecurity   ,Average           ,Offshore ,Part-Time       ,Legal      ,Medium         ,Yes                ,Inactive
E08905      ,Male   , 58 ,2015-04-24 ,              10 ,F     ,         1880000 ,Japan     ,LATAM ,Energy        ,Digital         ,Average           ,Onshore  ,Part-Time       ,Sales      ,High           ,No                 ,Active
E08906      ,Male   , 57 ,2022-11-29 ,               3 ,E     ,         2420000 ,Brazil    ,FF    ,Public Sector ,Digital         ,Average           ,Offshore ,Contract        ,Legal      ,High           ,No                 ,Active
E08907      ,Male   , 46 ,2000-03-16 ,              25 ,A     ,         3200000 ,Brazil    ,LATAM ,Public Sector ,Technology      ,Below Average     ,Offshore ,Part-Time       ,Operations ,Low            ,No                 ,Active
E08908      ,Male   , 54 ,2013-09-08 ,              12 ,D     ,         2740000 ,Singapore ,EU    ,Telecom       ,Human Resources ,Good              ,Offshore ,Part-Time       ,Legal      ,Medium         ,No                 ,Active
E08909      ,Male   , 44 ,2008-10-15 ,              17 ,C     ,         2540000 ,Singapore ,MEA   ,Telecom       ,Consulting      ,Average           ,Onshore  ,Full-Time       ,Sales      ,Low            ,No                 ,Inactive
E08910      ,Male   , 60 ,2001-12-09 ,              24 ,B     ,         1520000 ,Germany   ,EU    ,Public Sector ,Technology      ,Average           ,Offshore ,Contract        ,IT         ,Medium         ,No                 ,Inactive
E08911      ,Female , 43 ,2015-03-25 ,              10 ,B     ,         1130000 ,UK        ,NA    ,Retail        ,Technology      ,Excellent         ,Onshore  ,Full-Time       ,Finance    ,Medium         ,Yes                ,Active
E08912      ,Male   , 31 ,2017-10-12 ,               8 ,A     ,          740000 ,UK        ,FF    ,Energy        ,Cybersecurity   ,Average           ,Offshore ,Full-Time       ,Sales      ,Medium         ,No                 ,Inactive
E08913      ,Female , 36 ,2018-09-21 ,               7 ,F     ,         2320000 ,UK        ,NA    ,Retail        ,Cybersecurity   ,Average           ,Offshore ,Full-Time       ,IT         ,High           ,Yes                ,Active
E08914      ,Female , 52 ,2006-03-30 ,              19 ,D     ,         1640000 ,Australia ,CIS   ,Banking       ,Engineering     ,Poor              ,Offshore ,Full-Time       ,Marketing  ,High           ,No                 ,Active
E08915      ,Male   , 30 ,2010-05-28 ,              15 ,B     ,         3320000 ,Australia ,APAC  ,Retail        ,Digital         ,Below Average     ,Onshore  ,Contract        ,IT         ,High           ,No                 ,Active
E08916      ,Male   , 25 ,2017-02-25 ,               8 ,E     ,         3350000 ,Brazil    ,MEA   ,Insurance     ,Human Resources ,Good              ,Offshore ,Contract        ,HR         ,High           ,No                 ,Active
E08917      ,Male   , 44 ,2022-01-22 ,               3 ,E     ,         3430000 ,India     ,MEA   ,Telecom       ,Human Resources ,Below Average     ,Offshore ,Full-Time       ,Finance    ,High           ,Yes                ,Inactive
E08918      ,Male   , 59 ,2017-08-08 ,               8 ,C     ,         1720000 ,Canada    ,FF    ,Energy        ,Consulting      ,Below Average     ,Onshore  ,Full-Time       ,Marketing  ,High           ,No                 ,Active
E08919      ,Male   , 46 ,2021-11-13 ,               4 ,D     ,         1580000 ,UK        ,NA    ,Public Sector ,Technology      ,Average           ,Onshore  ,Contract        ,Legal      ,Medium         ,No                 ,Active
E08920      ,Female , 39 ,2017-07-17 ,               8 ,C     ,         2830000 ,USA       ,LATAM ,Retail        ,Cybersecurity   ,Good              ,Onshore  ,Contract        ,Operations ,High           ,Yes                ,Active
E08921      ,Female , 44 ,2011-06-18 ,              14 ,A     ,         2270000 ,Germany   ,FF    ,Retail        ,Consulting      ,Poor              ,Onshore  ,Full-Time       ,Sales      ,Medium         ,Yes                ,Inactive
E08922      ,Female , 24 ,2021-06-14 ,               4 ,E     ,          730000 ,Canada    ,CIS   ,Manufacturing ,Consulting      ,Average           ,Offshore ,Full-Time       ,HR         ,Medium         ,Yes                ,Active
E08923      ,Male   , 58 ,2003-05-30 ,              22 ,B     ,         2820000 ,Canada    ,MEA   ,Public Sector ,Digital         ,Excellent         ,Offshore ,Part-Time       ,Operations ,Low            ,Yes                ,Inactive
E08924      ,Male   , 36 ,2006-08-15 ,              19 ,E     ,         2730000 ,Japan     ,EU    ,Retail        ,Cybersecurity   ,Poor              ,Offshore ,Contract        ,Operations ,Low            ,Yes                ,Inactive
E08925      ,Male   , 53 ,2006-11-22 ,              19 ,F     ,         3160000 ,Canada    ,NA    ,Retail        ,Digital         ,Average           ,Offshore ,Contract        ,IT         ,Low            ,Yes                ,Inactive
E08926      ,Male   , 32 ,2017-06-15 ,               8 ,B     ,         2970000 ,France    ,NA    ,Banking       ,Data & AI       ,Poor              ,Onshore  ,Part-Time       ,Marketing  ,High           ,No                 ,Inactive
E08927      ,Female , 32 ,2010-07-16 ,              15 ,E     ,         3470000 ,Brazil    ,NA    ,Insurance     ,Cybersecurity   ,Average           ,Offshore ,Part-Time       ,Legal      ,Low            ,No                 ,Active
E08928      ,Female , 41 ,2003-10-14 ,              22 ,B     ,         2650000 ,UK        ,FF    ,Telecom       ,Human Resources ,Average           ,Offshore ,Part-Time       ,Operations ,Medium         ,No                 ,Active
E08929      ,Female , 28 ,2003-06-30 ,              22 ,F     ,          890000 ,USA       ,LATAM ,Insurance     ,Data & AI       ,Poor              ,Onshore  ,Part-Time       ,Sales      ,Low            ,No                 ,Inactive
E08930      ,Male   , 57 ,2015-01-10 ,              10 ,E     ,         1880000 ,Australia ,FF    ,Banking       ,Technology      ,Excellent         ,Offshore ,Part-Time       ,IT         ,High           ,No                 ,Active
E08931      ,Female , 47 ,2003-05-26 ,              22 ,B     ,          770000 ,Canada    ,APAC  ,Energy        ,Digital         ,Average           ,Offshore ,Part-Time       ,Finance    ,Medium         ,No                 ,Inactive
E08932      ,Female , 42 ,2005-04-26 ,              20 ,E     ,         2710000 ,Japan     ,FF    ,Telecom       ,Technology      ,Average           ,Onshore  ,Contract        ,IT         ,Medium         ,No                 ,Active
E08933      ,Female , 30 ,2006-09-03 ,              19 ,A     ,         1370000 ,Canada    ,FF    ,Energy        ,Cybersecurity   ,Excellent         ,Offshore ,Part-Time       ,Finance    ,Medium         ,No                 ,Inactive
E08934      ,Female , 45 ,2017-01-01 ,               8 ,A     ,         2980000 ,France    ,CIS   ,Banking       ,Technology      ,Below Average     ,Onshore  ,Part-Time       ,Legal      ,High           ,No                 ,Active
E08935      ,Male   , 28 ,2009-02-13 ,              16 ,F     ,         1270000 ,UK        ,LATAM ,Energy        ,Digital         ,Average           ,Onshore  ,Part-Time       ,Legal      ,Low            ,Yes                ,Inactive
E08936      ,Female , 53 ,2000-09-04 ,              25 ,B     ,         1760000 ,Brazil    ,CIS   ,Insurance     ,Technology      ,Excellent         ,Onshore  ,Part-Time       ,Operations ,Medium         ,No                 ,Inactive
E08937      ,Male   , 59 ,2019-02-25 ,               6 ,B     ,         1810000 ,USA       ,EU    ,Insurance     ,Human Resources ,Average           ,Onshore  ,Part-Time       ,Finance    ,Medium         ,No                 ,Inactive
E08938      ,Male   , 40 ,2016-09-28 ,               9 ,C     ,         3440000 ,Brazil    ,EU    ,Insurance     ,Data & AI       ,Excellent         ,Offshore ,Full-Time       ,Finance    ,Low            ,No                 ,Active
E08939      ,Female , 60 ,2013-12-30 ,              12 ,A     ,         1990000 ,USA       ,LATAM ,Public Sector ,Data & AI       ,Excellent         ,Offshore ,Full-Time       ,IT         ,Medium         ,Yes                ,Active
E08940      ,Female , 54 ,2002-11-15 ,              23 ,F     ,          770000 ,Brazil    ,MEA   ,Manufacturing ,Engineering     ,Below Average     ,Offshore ,Full-Time       ,Marketing  ,Medium         ,Yes                ,Active
E08941      ,Female , 34 ,2004-12-16 ,              21 ,B     ,         1700000 ,Germany   ,EU    ,Public Sector ,Technology      ,Good              ,Offshore ,Contract        ,Legal      ,High           ,No                 ,Active
E08942      ,Female , 46 ,2016-08-10 ,               9 ,A     ,         1540000 ,Singapore ,EU    ,Telecom       ,Technology      ,Poor              ,Offshore ,Full-Time       ,HR         ,Low            ,No                 ,Inactive
E08943      ,Male   , 27 ,2006-07-22 ,              19 ,D     ,         2560000 ,India     ,MEA   ,Energy        ,Digital         ,Good              ,Onshore  ,Contract        ,Finance    ,Low            ,No                 ,Active
E08944      ,Male   , 32 ,2021-04-17 ,               4 ,F     ,         1380000 ,Brazil    ,MEA   ,Telecom       ,Consulting      ,Below Average     ,Onshore  ,Contract        ,HR         ,Low            ,No                 ,Inactive
E08945      ,Female , 23 ,2017-10-04 ,               8 ,F     ,         2450000 ,Canada    ,APAC  ,Telecom       ,Technology      ,Below Average     ,Offshore ,Part-Time       ,Legal      ,Medium         ,No                 ,Inactive
E08946      ,Male   , 37 ,2005-01-12 ,              20 ,C     ,         3050000 ,France    ,CIS   ,Banking       ,Consulting      ,Poor              ,Offshore ,Part-Time       ,Sales      ,High           ,No                 ,Active
E08947      ,Male   , 37 ,2018-05-20 ,               7 ,B     ,         3390000 ,USA       ,NA    ,Energy        ,Consulting      ,Excellent         ,Offshore ,Full-Time       ,Finance    ,Medium         ,No                 ,Inactive
E08948      ,Male   , 29 ,2009-08-18 ,              16 ,B     ,          780000 ,UK        ,EU    ,Energy        ,Engineering     ,Good              ,Onshore  ,Contract        ,Operations ,High           ,No                 ,Inactive
E08949      ,Female , 50 ,2021-06-18 ,               4 ,F     ,         1290000 ,France    ,APAC  ,Energy        ,Digital         ,Good              ,Offshore ,Full-Time       ,Finance    ,Low            ,Yes                ,Active
E08950      ,Female , 42 ,2010-02-04 ,              15 ,F     ,         1000000 ,Canada    ,APAC  ,Insurance     ,Data & AI       ,Average           ,Offshore ,Part-Time       ,Finance    ,High           ,Yes                ,Inactive
E08951      ,Female , 49 ,2021-12-22 ,               4 ,F     ,         1860000 ,Japan     ,EU    ,Energy        ,Digital         ,Average           ,Onshore  ,Part-Time       ,Marketing  ,Low            ,No                 ,Inactive
E08952      ,Female , 27 ,2002-07-28 ,              23 ,D     ,         1920000 ,Singapore ,APAC  ,Telecom       ,Digital         ,Excellent         ,Onshore  ,Contract        ,IT         ,Low            ,Yes                ,Inactive
